freq_norm,gain_mag,gain_mag_db,gain_phase_deg
0.2324,0.966003,-0.300435,-543.817
0.23245,0.966,-0.300455,-543.932
0.2325,0.965984,-0.300604,-544.05
0.23255,0.966053,-0.299978,-544.172
0.2326,0.966037,-0.300125,-544.284
0.23265,0.96604,-0.300101,-544.403
0.2327,0.966065,-0.299876,-544.517
0.23275,0.966055,-0.29996,-544.634
0.2328,0.966154,-0.299075,-544.751
0.23285,0.966116,-0.299414,-544.871
0.2329,0.966103,-0.299527,-544.985
0.23295,0.966152,-0.299089,-545.104
0.233,0.966055,-0.299961,-545.22
0.23305,0.966193,-0.298718,-545.339
0.2331,0.966156,-0.299055,-545.457
0.23315,0.966202,-0.298642,-545.572
0.2332,0.966186,-0.298785,-545.688
0.23325,0.966182,-0.298822,-545.804
0.2333,0.966287,-0.297874,-545.92
0.23335,0.966259,-0.298132,-546.036
0.2334,0.966305,-0.297715,-546.157
0.23345,0.9663,-0.297761,-546.274
0.2335,0.966197,-0.298691,-546.392
0.23355,0.966316,-0.297612,-546.507
0.2336,0.966106,-0.299504,-546.613
0.23365,0.966326,-0.29753,-546.741
0.2337,0.966338,-0.297415,-546.858
0.23375,0.966173,-0.298902,-546.974
0.2338,0.966385,-0.296993,-547.092
0.23385,0.966376,-0.29708,-547.208
0.2339,0.966395,-0.296904,-547.327
0.23395,0.966448,-0.296433,-547.443
0.234,0.966099,-0.299567,-547.562
0.23405,0.966373,-0.297101,-547.69
0.2341,0.966441,-0.296491,-547.794
0.23415,0.966468,-0.296251,-547.913
0.2342,0.966497,-0.295988,-548.028
0.23425,0.966478,-0.296159,-548.146
0.2343,0.966543,-0.295575,-548.263
0.23435,0.966578,-0.295263,-548.382
0.2344,0.966602,-0.29505,-548.496
0.23445,0.966379,-0.297054,-548.613
0.2345,0.9665,-0.295965,-548.73
0.23455,0.96661,-0.294974,-548.846
0.2346,0.966565,-0.295382,-548.963
0.23465,0.966625,-0.294841,-549.084
0.2347,0.966615,-0.294932,-549.2
0.23475,0.966616,-0.294918,-549.314
0.2348,0.966651,-0.294605,-549.432
0.23485,0.966741,-0.293799,-549.55
0.2349,0.9667,-0.294164,-549.67
0.23495,0.966717,-0.294009,-549.786
0.235,0.966371,-0.297118,-549.9
0.23505,0.966768,-0.293559,-550.018
0.2351,0.966725,-0.293942,-550.135
0.23515,0.966806,-0.293214,-550.25
0.2352,0.966566,-0.295368,-550.368
0.23525,0.966647,-0.29464,-550.482
0.2353,0.965393,-0.30592,-550.607
0.23535,0.9669,-0.292366,-550.719
0.2354,0.966845,-0.292867,-550.837
0.23545,0.966943,-0.291986,-550.955
0.2355,0.966786,-0.293394,-551.07
0.23555,0.966948,-0.291935,-551.188
0.2356,0.966883,-0.292523,-551.306
0.23565,0.966929,-0.292104,-551.419
0.2357,0.966936,-0.292045,-551.538
0.23575,0.966925,-0.292142,-551.655
0.2358,0.966955,-0.291877,-551.774
0.23585,0.966804,-0.293233,-551.89
0.2359,0.966999,-0.291482,-552.006
0.23595,0.967032,-0.291181,-552.127
0.236,0.968225,-0.280478,-552.24
0.23605,0.967048,-0.291038,-552.358
0.2361,0.96705,-0.291021,-552.475
0.23615,0.967085,-0.290711,-552.594
0.2362,0.967111,-0.290473,-552.707
0.23625,0.966945,-0.291966,-552.824
0.2363,0.96714,-0.290211,-552.938
0.23635,0.967108,-0.290502,-553.059
0.2364,0.96714,-0.290217,-553.174
0.23645,0.967203,-0.289652,-553.294
0.2365,0.967152,-0.290102,-553.411
0.23655,0.967238,-0.289331,-553.53
0.2366,0.967217,-0.289521,-553.644
0.23665,0.967232,-0.289389,-553.761
0.2367,0.967262,-0.289119,-553.877
0.23675,0.967258,-0.289152,-553.996
0.2368,0.967107,-0.290513,-554.101
0.23685,0.967373,-0.288122,-554.23
0.2369,0.967339,-0.288429,-554.346
0.23695,0.96738,-0.288055,-554.462
0.237,0.967265,-0.289089,-554.58
0.23705,0.967345,-0.288373,-554.7
0.2371,0.967388,-0.287988,-554.813
0.23715,0.967431,-0.287604,-554.932
0.2372,0.967459,-0.287352,-555.047
0.23725,0.967428,-0.287624,-555.166
0.2373,0.967466,-0.287282,-555.282
0.23735,0.967491,-0.287062,-555.398
0.2374,0.967509,-0.286903,-555.518
0.23745,0.967557,-0.286465,-555.634
0.2375,0.964945,-0.309952,-555.75
0.23755,0.967584,-0.286228,-555.867
0.2376,0.967615,-0.285946,-555.983
0.23765,0.967585,-0.28622,-556.102
0.2377,0.967611,-0.28598,-556.217
0.23775,0.967613,-0.285967,-556.335
0.2378,0.967646,-0.285672,-556.453
0.23785,0.96767,-0.285458,-556.568
0.2379,0.967726,-0.284952,-556.686
0.23795,0.967716,-0.285039,-556.806
0.238,0.967388,-0.287982,-556.92
0.23805,0.967716,-0.285037,-557.041
0.2381,0.967113,-0.290452,-557.136
0.23815,0.967862,-0.283728,-557.272
0.2382,0.967801,-0.284281,-557.387
0.23825,0.967779,-0.284479,-557.505
0.2383,0.967822,-0.284087,-557.625
0.23835,0.967836,-0.283968,-557.74
0.2384,0.96767,-0.285453,-557.856
0.23845,0.967923,-0.283186,-557.979
0.2385,0.967852,-0.283823,-558.091
0.23855,0.967919,-0.283224,-558.207
0.2386,0.967898,-0.283412,-558.324
0.23865,0.968008,-0.282424,-558.438
0.2387,0.967999,-0.282506,-558.558
0.23875,0.967825,-0.284066,-558.676
0.2388,0.968024,-0.282274,-558.792
0.23885,0.968077,-0.281806,-558.908
0.2389,0.968049,-0.282055,-559.022
0.23895,0.968113,-0.281479,-559.145
0.239,0.967985,-0.282623,-559.262
0.23905,0.9681,-0.281592,-559.377
0.2391,0.968155,-0.2811,-559.491
0.23915,0.968228,-0.280443,-559.611
0.2392,0.968228,-0.280446,-559.728
0.23925,0.968137,-0.281262,-559.845
0.2393,0.968204,-0.280664,-559.964
0.23935,0.968238,-0.280357,-560.08
0.2394,0.968288,-0.27991,-560.195
0.23945,0.968289,-0.279904,-560.314
0.2395,0.968211,-0.280604,-560.432
0.23955,0.968275,-0.280022,-560.548
0.2396,0.968303,-0.279776,-560.664
0.23965,0.968357,-0.279292,-560.781
0.2397,0.968366,-0.279211,-560.901
0.23975,0.968349,-0.279359,-561.016
0.2398,0.968391,-0.278982,-561.13
0.23985,0.968423,-0.2787,-561.246
0.2399,0.968447,-0.278483,-561.366
0.23995,0.968469,-0.278289,-561.485
0.24,0.962281,-0.333966,-561.308
0.24005,0.968506,-0.27795,-561.719
0.2401,0.968523,-0.277804,-561.836
0.24015,0.968501,-0.277996,-561.947
0.2402,0.968565,-0.277425,-562.069
0.24025,0.968525,-0.277781,-562.186
0.2403,0.968592,-0.277184,-562.301
0.24035,0.968631,-0.276829,-562.419
0.2404,0.968658,-0.276588,-562.534
0.24045,0.96867,-0.276486,-562.653
0.2405,0.96857,-0.27738,-562.772
0.24055,0.968526,-0.277776,-562.885
0.2406,0.968689,-0.276312,-563.005
0.24065,0.96878,-0.275499,-563.122
0.2407,0.968829,-0.275062,-563.24
0.24075,0.968769,-0.275591,-563.357
0.2408,0.968845,-0.274916,-563.47
0.24085,0.968836,-0.274994,-563.591
0.2409,0.968845,-0.274913,-563.707
0.24095,0.968864,-0.27474,-563.826
0.241,0.968795,-0.275365,-563.94
0.24105,0.969005,-0.273481,-564.056
0.2411,0.968956,-0.27392,-564.174
0.24115,0.96891,-0.274328,-564.29
0.2412,0.968953,-0.27395,-564.41
0.24125,0.968805,-0.275272,-564.526
0.2413,0.969011,-0.273421,-564.64
0.24135,0.969093,-0.272691,-564.756
0.2414,0.96911,-0.272538,-564.879
0.24145,0.969037,-0.273192,-564.994
0.2415,0.968978,-0.27372,-565.11
0.24155,0.969093,-0.272687,-565.227
0.2416,0.968936,-0.274098,-565.343
0.24165,0.969191,-0.271816,-565.459
0.2417,0.969186,-0.271861,-565.58
0.24175,0.969133,-0.272328,-565.693
0.2418,0.969195,-0.271781,-565.811
0.24185,0.969263,-0.271169,-565.931
0.2419,0.969301,-0.270827,-566.048
0.24195,0.969295,-0.270881,-566.163
0.242,0.969004,-0.27349,-566.279
0.24205,0.969314,-0.270713,-566.393
0.2421,0.969347,-0.270414,-566.511
0.24215,0.96937,-0.270209,-566.632
0.2422,0.969397,-0.26997,-566.75
0.24225,0.969372,-0.270187,-566.865
0.2423,0.969455,-0.269443,-566.978
0.24235,0.969487,-0.269159,-567.102
0.2424,0.969549,-0.268609,-567.217
0.24245,0.969466,-0.269345,-567.337
0.2425,0.969464,-0.269366,-567.451
0.24255,0.969564,-0.268475,-567.565
0.2426,0.969615,-0.268012,-567.684
0.24265,0.969629,-0.267892,-567.801
0.2427,0.969601,-0.268139,-567.916
0.24275,0.969568,-0.268438,-568.034
0.2428,0.969647,-0.26773,-568.15
0.24285,0.969733,-0.266961,-568.273
0.2429,0.969712,-0.267145,-568.39
0.24295,0.969744,-0.266857,-568.499
0.243,0.969634,-0.267842,-568.618
0.24305,0.969776,-0.266572,-568.739
0.2431,0.969794,-0.26641,-568.858
0.24315,0.969863,-0.265792,-568.973
0.2432,0.969629,-0.267887,-569.076
0.24325,0.969837,-0.266023,-569.189
0.2433,0.969934,-0.265157,-569.319
0.24335,0.969927,-0.26522,-569.438
0.2434,0.9699,-0.265458,-569.557
0.24345,0.969915,-0.265331,-569.675
0.2435,0.969896,-0.265493,-569.79
0.24355,0.97002,-0.264384,-569.908
0.2436,0.970044,-0.264168,-570.022
0.24365,0.970051,-0.264108,-570.141
0.2437,0.970033,-0.264274,-570.254
0.24375,0.969376,-0.270157,-570.374
0.2438,0.970129,-0.263412,-570.493
0.24385,0.970198,-0.262794,-570.611
0.2439,0.970004,-0.26453,-570.712
0.24395,0.970157,-0.26316,-570.843
0.244,0.971346,-0.252522,-570.958
0.24405,0.970218,-0.262613,-571.077
0.2441,0.970272,-0.262129,-571.196
0.24415,0.970263,-0.262206,-571.315
0.2442,0.970262,-0.262215,-571.429
0.24425,0.970309,-0.261799,-571.543
0.2443,0.970367,-0.26128,-571.662
0.24435,0.970355,-0.261388,-571.781
0.2444,0.970369,-0.261262,-571.896
0.24445,0.970367,-0.261281,-572.019
0.2445,0.970399,-0.26099,-572.127
0.24455,0.970492,-0.260157,-572.245
0.2446,0.970483,-0.260245,-572.362
0.24465,0.970496,-0.260122,-572.48
0.2447,0.97049,-0.260181,-572.599
0.24475,0.970512,-0.259978,-572.713
0.2448,0.970404,-0.260946,-572.832
0.24485,0.970638,-0.258854,-572.95
0.2449,0.970566,-0.259502,-573.074
0.24495,0.970589,-0.259291,-573.184
0.245,0.970272,-0.262126,-573.299
0.24505,0.970715,-0.258169,-573.418
0.2451,0.970795,-0.257449,-573.536
0.24515,0.970794,-0.257455,-573.651
0.2452,0.970785,-0.257537,-573.766
0.24525,0.970768,-0.257687,-573.882
0.2453,0.970797,-0.25743,-574.004
0.24535,0.970826,-0.257173,-574.121
0.2454,0.970784,-0.257544,-574.235
0.24545,0.970916,-0.256364,-574.35
0.2455,0.970866,-0.256816,-574.468
0.24555,0.970981,-0.255786,-574.587
0.2456,0.971027,-0.255376,-574.704
0.24565,0.970954,-0.256025,-574.824
0.2457,0.971012,-0.255511,-574.94
0.24575,0.971058,-0.255095,-575.054
0.2458,0.971111,-0.254621,-575.172
0.24585,0.971099,-0.254731,-575.289
0.2459,0.97104,-0.255257,-575.411
0.24595,0.971164,-0.254147,-575.523
0.246,0.970876,-0.256721,-575.64
0.24605,0.971216,-0.253682,-575.759
0.2461,0.971233,-0.253533,-575.875
0.24615,0.971248,-0.253397,-575.997
0.2462,0.97128,-0.253115,-576.106
0.24625,0.971116,-0.254577,-576.224
0.2463,0.971322,-0.252736,-576.345
0.24635,0.971343,-0.25255,-576.464
0.2464,0.971152,-0.25426,-576.562
0.24645,0.971412,-0.25193,-576.691
0.2465,0.971372,-0.252286,-576.808
0.24655,0.97145,-0.25159,-576.924
0.2466,0.971415,-0.251903,-577.047
0.24665,0.971459,-0.251506,-577.161
0.2467,0.971528,-0.250894,-577.278
0.24675,0.971568,-0.250536,-577.396
0.2468,0.971594,-0.250306,-577.512
0.24685,0.971552,-0.250677,-577.63
0.2469,0.971566,-0.250551,-577.747
0.24695,0.971637,-0.249921,-577.865
0.247,0.971595,-0.250298,-577.981
0.24705,0.97175,-0.248906,-578.1
0.2471,0.971738,-0.249014,-578.213
0.24715,0.971712,-0.249247,-578.33
0.2472,0.971818,-0.2483,-578.445
0.24725,0.971751,-0.248904,-578.567
0.2473,0.971827,-0.24822,-578.685
0.24735,0.971873,-0.247811,-578.801
0.2474,0.971865,-0.247878,-578.914
0.24745,0.97191,-0.24748,-579.029
0.2475,0.971884,-0.247711,-579.149
0.24755,0.971933,-0.247271,-579.271
0.2476,0.971957,-0.247058,-579.385
0.24765,0.972028,-0.24642,-579.501
0.2477,0.972073,-0.246021,-579.618
0.24775,0.972073,-0.246022,-579.731
0.2478,0.972036,-0.246352,-579.853
0.24785,0.972065,-0.246096,-579.969
0.2479,0.972116,-0.245634,-580.085
0.24795,0.972169,-0.245167,-580.202
0.248,0.973905,-0.229666,-580.321
0.24805,0.972196,-0.244922,-580.437
0.2481,0.972201,-0.244878,-580.554
0.24815,0.972265,-0.244307,-580.667
0.2482,0.972297,-0.244024,-580.788
0.24825,0.972314,-0.243873,-580.908
0.2483,0.972364,-0.243422,-581.025
0.24835,0.972348,-0.243567,-581.138
0.2484,0.972396,-0.243134,-581.252
0.24845,0.972453,-0.242625,-581.374
0.2485,0.972356,-0.243494,-581.49
0.24855,0.972463,-0.242536,-581.612
0.2486,0.972454,-0.242617,-581.725
0.24865,0.972607,-0.24125,-581.839
0.2487,0.972638,-0.240973,-581.957
0.24875,0.972398,-0.243114,-582.075
0.2488,0.972601,-0.241305,-582.193
0.24885,0.97258,-0.241491,-582.312
0.2489,0.97265,-0.240865,-582.427
0.24895,0.972779,-0.23972,-582.542
0.249,0.972663,-0.240748,-582.661
0.24905,0.972723,-0.24022,-582.776
0.2491,0.972733,-0.240123,-582.893
0.24915,0.972732,-0.24014,-583.012
0.2492,0.972896,-0.238673,-583.129
0.24925,0.972896,-0.238668,-583.247
0.2493,0.972873,-0.238879,-583.362
0.24935,0.97288,-0.238817,-583.478
0.2494,0.972891,-0.238716,-583.592
0.24945,0.972937,-0.238304,-583.713
0.2495,0.972996,-0.237777,-583.833
0.24955,0.973047,-0.237322,-583.95
0.2496,0.97285,-0.239079,-584.05
0.24965,0.973116,-0.23671,-584.179
0.2497,0.973012,-0.237636,-584.297
0.24975,0.973178,-0.236155,-584.416
0.2498,0.973171,-0.236213,-584.533
0.24985,0.973172,-0.236209,-584.644
0.2499,0.973162,-0.236294,-584.77
0.24995,0.972431,-0.24282,-584.884
0.25,0.945345,-0.488193,-585
0.25005,0.972389,-0.2432,-585.118
0.2501,0.973196,-0.235995,-585.227
0.25015,0.973388,-0.234278,-585.357
0.2502,0.973507,-0.233222,-585.471
0.25025,0.973503,-0.233252,-585.587
0.2503,0.973309,-0.234987,-585.698
0.25035,0.973434,-0.233867,-585.815
0.2504,0.973527,-0.233043,-585.936
0.25045,0.973528,-0.233027,-586.056
0.2505,0.973542,-0.232907,-586.173
0.25055,0.973558,-0.232764,-586.289
0.2506,0.97356,-0.232748,-586.401
0.25065,0.97364,-0.232035,-586.518
0.2507,0.97365,-0.231943,-586.641
0.25075,0.973662,-0.231833,-586.759
0.2508,0.973726,-0.231263,-586.875
0.25085,0.973732,-0.23121,-586.986
0.2509,0.973833,-0.230308,-587.105
0.25095,0.973814,-0.230479,-587.221
0.251,0.97369,-0.231583,-587.339
0.25105,0.973828,-0.230358,-587.455
0.2511,0.973856,-0.230101,-587.573
0.25115,0.973939,-0.229367,-587.693
0.2512,0.973761,-0.230956,-587.811
0.25125,0.973771,-0.230861,-587.925
0.2513,0.973972,-0.229072,-588.041
0.25135,0.974018,-0.228661,-588.16
0.2514,0.974041,-0.228453,-588.278
0.25145,0.974128,-0.227682,-588.396
0.2515,0.974048,-0.228397,-588.512
0.25155,0.974168,-0.227323,-588.62
0.2516,0.974185,-0.227172,-588.74
0.25165,0.97418,-0.227214,-588.86
0.2517,0.974051,-0.228368,-588.98
0.25175,0.974222,-0.226843,-589.1
0.2518,0.974232,-0.226751,-589.209
0.25185,0.974392,-0.225329,-589.329
0.2519,0.974358,-0.225626,-589.444
0.25195,0.974356,-0.225646,-589.562
0.252,0.97552,-0.215278,-589.681
0.25205,0.974412,-0.225147,-589.799
0.2521,0.974514,-0.224242,-589.92
0.25215,0.974593,-0.223535,-590.032
0.2522,0.974524,-0.224151,-590.148
0.25225,0.974498,-0.224384,-590.266
0.2523,0.974512,-0.22426,-590.381
0.25235,0.974617,-0.223318,-590.497
0.2524,0.974669,-0.222856,-590.618
0.25245,0.974694,-0.222638,-590.736
0.2525,0.974638,-0.223133,-590.849
0.25255,0.974705,-0.222541,-590.962
0.2526,0.974742,-0.222205,-591.083
0.25265,0.974801,-0.221681,-591.204
0.2527,0.974826,-0.221461,-591.322
0.25275,0.974775,-0.221913,-591.437
0.2528,0.974673,-0.222823,-591.537
0.25285,0.974924,-0.220588,-591.666
0.2529,0.974927,-0.220559,-591.785
0.25295,0.974912,-0.220687,-591.905
0.253,0.974831,-0.221409,-592.021
0.25305,0.975038,-0.219569,-592.137
0.2531,0.975103,-0.218993,-592.254
0.25315,0.975086,-0.219143,-592.372
0.2532,0.97509,-0.219104,-592.488
0.25325,0.975036,-0.219589,-592.603
0.2533,0.975116,-0.218875,-592.72
0.25335,0.975228,-0.217876,-592.84
0.2534,0.975264,-0.217559,-592.959
0.25345,0.975271,-0.217493,-593.073
0.2535,0.975195,-0.218174,-593.187
0.25355,0.975281,-0.217405,-593.303
0.2536,0.975391,-0.216424,-593.425
0.25365,0.975385,-0.216482,-593.543
0.2537,0.975342,-0.216864,-593.664
0.25375,0.975241,-0.217764,-593.774
0.2538,0.975462,-0.215788,-593.889
0.25385,0.975496,-0.215489,-594.005
0.2539,0.975503,-0.21543,-594.131
0.25395,0.975502,-0.215437,-594.247
0.254,0.975289,-0.217333,-594.361
0.25405,0.975673,-0.213911,-594.476
0.2541,0.975639,-0.214214,-594.59
0.25415,0.975673,-0.213914,-594.713
0.2542,0.975632,-0.21428,-594.83
0.25425,0.975618,-0.214405,-594.942
0.2543,0.975789,-0.212879,-595.062
0.25435,0.975865,-0.212205,-595.181
0.2544,0.975641,-0.214199,-595.297
0.25445,0.97584,-0.212426,-595.413
0.2545,0.975758,-0.213156,-595.528
0.25455,0.975998,-0.211023,-595.648
0.2546,0.975962,-0.211341,-595.768
0.25465,0.976003,-0.210975,-595.884
0.2547,0.976012,-0.210896,-596
0.25475,0.975997,-0.211031,-596.111
0.2548,0.976074,-0.210344,-596.228
0.25485,0.97611,-0.210024,-596.35
0.2549,0.976259,-0.208695,-596.462
0.25495,0.976123,-0.209911,-596.585
0.255,0.975815,-0.212651,-596.699
0.25505,0.976263,-0.208659,-596.817
0.2551,0.976182,-0.209381,-596.942
0.25515,0.976254,-0.208745,-597.05
0.2552,0.976298,-0.208348,-597.17
0.25525,0.976272,-0.208583,-597.285
0.2553,0.976476,-0.206767,-597.399
0.25535,0.976506,-0.206502,-597.52
0.2554,0.976409,-0.207361,-597.637
0.25545,0.976414,-0.207324,-597.749
0.2555,0.976389,-0.207539,-597.87
0.25555,0.976527,-0.206312,-597.991
0.2556,0.976605,-0.205625,-598.109
0.25565,0.976592,-0.205734,-598.222
0.2557,0.976587,-0.205779,-598.334
0.25575,0.976618,-0.205501,-598.451
0.2558,0.976652,-0.205205,-598.575
0.25585,0.976709,-0.204694,-598.692
0.2559,0.976752,-0.204315,-598.81
0.25595,0.976791,-0.203966,-598.924
0.256,0.978543,-0.1884,-598.978
0.25605,0.976867,-0.203292,-599.152
0.2561,0.97694,-0.20264,-599.275
0.25615,0.976851,-0.203434,-599.395
0.2562,0.976917,-0.20285,-599.504
0.25625,0.97629,-0.208422,-599.624
0.2563,0.977067,-0.201515,-599.742
0.25635,0.977053,-0.20164,-599.861
0.2564,0.977009,-0.202026,-599.979
0.25645,0.977055,-0.201616,-600.092
0.2565,0.977064,-0.201541,-600.209
0.25655,0.977229,-0.200077,-600.331
0.2566,0.97723,-0.200061,-600.447
0.25665,0.977199,-0.200341,-600.561
0.2567,0.977215,-0.2002,-600.674
0.25675,0.977217,-0.200176,-600.804
0.2568,0.977362,-0.198887,-600.914
0.25685,0.977376,-0.198763,-601.031
0.2569,0.977357,-0.198933,-601.147
0.25695,0.977413,-0.198434,-601.261
0.257,0.977364,-0.198871,-601.378
0.25705,0.977474,-0.197897,-601.498
0.2571,0.977422,-0.198356,-601.618
0.25715,0.977545,-0.197268,-601.738
0.2572,0.977557,-0.197157,-601.847
0.25725,0.977636,-0.196454,-601.963
0.2573,0.977665,-0.196203,-602.085
0.25735,0.977643,-0.196399,-602.199
0.2574,0.977616,-0.19663,-602.316
0.25745,0.97769,-0.195976,-602.432
0.2575,0.977755,-0.195402,-602.551
0.25755,0.977856,-0.194505,-602.671
0.2576,0.977605,-0.196729,-602.785
0.25765,0.97781,-0.194909,-602.899
0.2577,0.977834,-0.194697,-603.016
0.25775,0.977883,-0.194261,-603.134
0.2578,0.977994,-0.19328,-603.257
0.25785,0.977999,-0.193228,-603.375
0.2579,0.978005,-0.193181,-603.485
0.25795,0.978049,-0.19279,-603.601
0.258,0.977765,-0.195308,-603.718
0.25805,0.978084,-0.19248,-603.836
0.2581,0.978085,-0.192471,-603.959
0.25815,0.978154,-0.191853,-604.072
0.2582,0.978226,-0.191212,-604.186
0.25825,0.978243,-0.191063,-604.303
0.2583,0.978247,-0.191032,-604.422
0.25835,0.978227,-0.191207,-604.54
0.2584,0.978334,-0.190259,-604.657
0.25845,0.978389,-0.189765,-604.773
0.2585,0.978406,-0.189616,-604.892
0.25855,0.978502,-0.188766,-605.01
0.2586,0.978426,-0.189437,-605.123
0.25865,0.978419,-0.189502,-605.243
0.2587,0.978509,-0.188708,-605.357
0.25875,0.978393,-0.189738,-605.477
0.2588,0.978606,-0.187839,-605.595
0.25885,0.978586,-0.18802,-605.709
0.2589,0.978631,-0.187619,-605.821
0.25895,0.978701,-0.186995,-605.939
0.259,0.978629,-0.187642,-606.061
0.25905,0.978736,-0.186691,-606.179
0.2591,0.978744,-0.186618,-606.296
0.25915,0.978867,-0.185528,-606.41
0.2592,0.978678,-0.187201,-606.51
0.25925,0.978716,-0.186862,-606.646
0.2593,0.978877,-0.185439,-606.763
0.25935,0.978868,-0.185519,-606.879
0.2594,0.978963,-0.184678,-606.996
0.25945,0.979096,-0.183498,-607.112
0.2595,0.979022,-0.184147,-607.23
0.25955,0.979062,-0.183793,-607.35
0.2596,0.979029,-0.18409,-607.463
0.25965,0.979098,-0.183477,-607.578
0.2597,0.979213,-0.182453,-607.702
0.25975,0.979217,-0.182421,-607.817
0.2598,0.979261,-0.182032,-607.934
0.25985,0.979232,-0.182291,-608.046
0.2599,0.979268,-0.181966,-608.162
0.25995,0.979343,-0.181304,-608.281
0.26,0.982167,-0.156294,-608.403
0.26005,0.97939,-0.180882,-608.523
0.2601,0.979428,-0.180547,-608.635
0.26015,0.979491,-0.179993,-608.745
0.2602,0.97951,-0.179822,-608.866
0.26025,0.97948,-0.180085,-608.988
0.2603,0.979513,-0.179793,-609.104
0.26035,0.979578,-0.179219,-609.22
0.2604,0.979674,-0.178373,-609.335
0.26045,0.979653,-0.178551,-609.448
0.2605,0.979651,-0.178572,-609.567
0.26055,0.979659,-0.178504,-609.688
0.2606,0.979669,-0.178416,-609.805
0.26065,0.979805,-0.177203,-609.919
0.2607,0.979952,-0.175904,-610.042
0.26075,0.97986,-0.176721,-610.159
0.2608,0.979655,-0.178534,-610.263
0.26085,0.979968,-0.175761,-610.412
0.2609,0.979951,-0.175912,-610.502
0.26095,0.980061,-0.17494,-610.633
0.261,0.979932,-0.176083,-610.742
0.26105,0.980088,-0.174703,-610.862
0.2611,0.980091,-0.174669,-610.972
0.26115,0.980129,-0.174335,-611.089
0.2612,0.980152,-0.17413,-611.207
0.26125,0.979958,-0.175854,-611.327
0.2613,0.980182,-0.173865,-611.446
0.26135,0.980307,-0.172756,-611.559
0.2614,0.980336,-0.172502,-611.673
0.26145,0.980373,-0.172173,-611.794
0.2615,0.980237,-0.173374,-611.911
0.26155,0.980298,-0.172839,-612.025
0.2616,0.980459,-0.171407,-612.145
0.26165,0.980501,-0.171036,-612.258
0.2617,0.980573,-0.170398,-612.379
0.26175,0.980505,-0.171001,-612.493
0.2618,0.980489,-0.17115,-612.609
0.26185,0.98058,-0.170341,-612.726
0.2619,0.980337,-0.172495,-612.849
0.26195,0.980676,-0.169488,-612.968
0.262,0.980396,-0.171968,-613.083
0.26205,0.980709,-0.169194,-613.194
0.2621,0.980733,-0.168983,-613.311
0.26215,0.980803,-0.168366,-613.427
0.2622,0.980816,-0.168248,-613.551
0.26225,0.980811,-0.168298,-613.67
0.2623,0.98089,-0.167593,-613.783
0.26235,0.980962,-0.166953,-613.896
0.2624,0.980793,-0.168452,-614.002
0.26245,0.980987,-0.166739,-614.133
0.2625,0.978296,-0.190598,-614.252
0.26255,0.98101,-0.166531,-614.366
0.2626,0.981115,-0.165602,-614.481
0.26265,0.981203,-0.164826,-614.603
0.2627,0.981194,-0.164898,-614.719
0.26275,0.981095,-0.165782,-614.835
0.2628,0.981154,-0.16526,-614.95
0.26285,0.98124,-0.164494,-615.067
0.2629,0.981343,-0.16358,-615.188
0.26295,0.981402,-0.163065,-615.304
0.263,0.981288,-0.164069,-615.419
0.26305,0.9814,-0.163077,-615.533
0.2631,0.981408,-0.163007,-615.65
0.26315,0.981269,-0.164238,-615.765
